Date,Open,High,Low,Close
12/14/1939,12.3803,12.5063,12.3174,12.3552
12/15/1939,12.3552,12.4559,12.3174,12.3929
12/16/1939,12.3929,12.4559,12.3929,12.3929
12/18/1939,12.3929,12.4685,12.3048,12.3678
12/19/1939,12.3678,12.4055,12.2922,12.3426
12/20/1939,12.3426,12.4811,12.2922,12.3929
12/21/1939,12.3929,12.4559,12.3174,12.3803
12/22/1939,12.3803,12.4811,12.3552,12.4433
12/23/1939,12.4433,12.4937,12.4055,12.4559
12/26/1939,12.4559,12.4937,12.3426,12.3803
12/27/1939,12.3803,12.4181,12.2292,12.3048
12/28/1939,12.3048,12.5063,12.3048,12.4181
12/29/1939,12.4181,12.5063,12.3929,12.4685
12/30/1939,12.4685,12.5567,12.4307,12.4937
1/2/1940,12.4937,12.67,12.5315,12.6322
1/3/1940,12.6322,12.8337,12.6574,12.7708
1/4/1940,12.7708,12.8337,12.6952,12.733
1/5/1940,12.733,12.8086,12.6322,12.6574
1/6/1940,12.6574,12.6952,12.5945,12.67
1/8/1940,12.67,12.7582,12.6322,12.67
1/9/1940,12.67,12.6826,12.5063,12.5567
1/10/1940,12.5567,12.6196,12.4685,12.5693
1/11/1940,12.5693,12.6322,12.3678,12.3678
1/12/1940,12.3678,12.3803,12.1033,12.1285
1/13/1940,12.1285,12.1788,12.0529,12.0907
1/15/1940,12.0907,12.1536,11.9144,12.0655
1/16/1940,12.0655,12.1914,12.0277,12.1411
1/17/1940,12.1411,12.2544,12.1033,12.1536
1/18/1940,12.1536,12.2166,12.0151,12.1285
1/19/1940,12.1285,12.2292,12.1033,12.1536
1/20/1940,12.1536,12.1788,12.0907,12.1159
1/22/1940,12.1159,12.1411,12.0277,12.0655
1/23/1940,12.0655,12.1536,12.0403,12.1033
1/24/1940,12.1033,12.2922,12.1033,12.267
1/25/1940,12.267,12.3174,12.1536,12.1662
1/26/1940,12.1662,12.2544,12.1159,12.1536
1/27/1940,12.1536,12.1914,12.1285,12.1536
1/29/1940,12.1536,12.2292,12.1159,12.1662
1/30/1940,12.1662,12.1662,12.0403,12.0907
1/31/1940,12.0907,12.1285,12.0151,12.0529
2/1/1940,12.0529,12.1033,11.9899,12.0403
2/2/1940,12.0403,12.1411,12.0151,12.0529
2/3/1940,12.0529,12.1033,12.0403,12.0781
2/5/1940,12.0781,12.0781,11.9899,12.0403
2/6/1940,12.0403,12.1662,12.0151,12.1411
2/7/1940,12.1411,12.2544,12.1159,12.2292
2/8/1940,12.2292,12.3929,12.1536,12.3678
2/9/1940,12.3678,12.4937,12.3174,12.3678
2/10/1940,12.3678,12.3929,12.3048,12.3426
2/13/1940,12.3426,12.4433,12.2922,12.33
2/14/1940,12.33,12.33,12.204,12.2796
2/15/1940,12.2796,12.3803,12.2544,12.2796
2/16/1940,12.2796,12.33,12.1788,12.2922
2/17/1940,12.2922,12.3929,12.2922,12.3174
2/19/1940,12.3174,12.3552,12.2418,12.2922
2/20/1940,12.2922,12.3929,12.2166,12.3552
2/21/1940,12.3552,12.4055,12.2796,12.33
2/23/1940,12.33,12.3426,12.204,12.2292
2/24/1940,12.2292,12.2544,12.1411,12.1662
2/26/1940,12.1662,12.2166,12.0907,12.1662
2/27/1940,12.1662,12.2418,12.1159,12.1411
2/28/1940,12.1411,12.2292,12.1159,12.1536
2/29/1940,12.1536,12.2292,12.0781,12.1285
3/1/1940,12.1285,12.1662,12.0277,12.0655
3/2/1940,12.0655,12.1159,12.0403,12.0781
3/4/1940,12.0781,12.1536,12.0403,12.0907
3/5/1940,12.0907,12.204,12.0781,12.1536
3/6/1940,12.1536,12.2922,12.1536,12.2418
3/7/1940,12.2418,12.3174,12.2166,12.2544
3/8/1940,12.2544,12.2922,12.1788,12.204
3/9/1940,12.204,12.2418,12.1788,12.204
3/11/1940,12.204,12.2796,12.1788,12.2418
3/12/1940,12.2418,12.3929,12.2166,12.267
3/13/1940,12.267,12.3174,12.1914,12.2544
3/14/1940,12.2544,12.2796,12.2166,12.2292
3/15/1940,12.2292,12.2292,12.0403,12.0655
3/16/1940,12.0655,12.0655,11.9773,12.0025
3/18/1940,12.0025,12.0403,11.9395,12.0025
3/19/1940,12.0025,12.1411,11.9899,12.0907
3/20/1940,12.0907,12.204,12.0907,12.1411
3/21/1940,12.1411,12.1914,12.0781,12.1411
3/23/1940,12.1411,12.1788,12.1033,12.1285
3/25/1940,12.1285,12.1536,12.0529,12.0655
3/26/1940,12.0655,12.0907,11.9647,12.0151
3/27/1940,12.0151,12.204,12.0403,12.1662
3/28/1940,12.1662,12.2544,12.1033,12.1411
3/29/1940,12.1411,12.2418,12.0907,12.1914
3/30/1940,12.1914,12.2796,12.1914,12.2544
4/1/1940,12.2544,12.3048,12.1914,12.2166
4/2/1940,12.2166,12.2922,12.1788,12.2544
4/3/1940,12.2544,12.4559,12.2166,12.4433
4/4/1940,12.4433,12.6322,12.4307,12.5315
4/5/1940,12.5315,12.607,12.4559,12.4811
4/6/1940,12.4811,12.6196,12.4811,12.5693
4/8/1940,12.5693,12.6952,12.5315,12.5945
4/9/1940,12.5945,12.67,12.3426,12.4685
4/10/1940,12.4685,12.4811,12.2922,12.3552
4/11/1940,12.3552,12.5063,12.3552,12.3929
4/12/1940,12.3929,12.4181,12.2544,12.3174
4/13/1940,12.3174,12.3803,12.2922,12.33
4/15/1940,12.33,12.4433,12.267,12.33
4/16/1940,12.33,12.3552,12.0529,12.1536
4/17/1940,12.1536,12.2544,12.1033,12.1536
4/18/1940,12.1536,12.1914,12.0277,12.0403
4/19/1940,12.0403,12.0529,11.9395,12.0403
4/20/1940,12.0403,12.1536,12.0277,12.0907
4/22/1940,12.0907,12.2166,12.0781,12.1411
4/23/1940,12.1411,12.267,12.1159,12.2292
4/24/1940,12.2292,12.3174,12.1411,12.1788
4/25/1940,12.1788,12.267,12.1285,12.1914
4/26/1940,12.1914,12.1914,12.0529,12.0907
4/27/1940,12.0907,12.1285,12.0529,12.0907
4/29/1940,12.0907,12.1788,12.0781,12.1285
4/30/1940,12.1285,12.2418,12.1159,12.1914
5/1/1940,12.1914,12.1411,11.9899,12.0277
5/2/1940,12.0277,12.1536,12.0151,12.1033
5/3/1940,12.1033,12.2166,11.9773,12.1159
5/4/1940,12.1159,12.1536,12.0655,12.0907
5/6/1940,12.0907,12.1662,12.0277,12.0655
5/7/1940,12.0655,12.1285,12.0025,12.0907
5/8/1940,12.0907,12.1788,12.0781,12.1033
5/9/1940,12.1033,12.1788,12.0781,12.1159
5/10/1940,12.1159,12.1536,11.7254,11.7632
5/11/1940,11.7632,11.9018,11.7128,11.801
5/13/1940,11.801,12.0025,11.0705,11.1083
5/14/1940,11.1083,11.0327,10.2519,10.2897
5/15/1940,10.2897,10.5919,10.0252,10.3904
5/16/1940,10.3904,10.6045,10.2015,10.4786
5/17/1940,10.4786,10.6171,9.8363,9.9496
5/18/1940,9.9496,9.9244,9.5844,9.7481
5/20/1940,9.7481,10.0504,9.6851,9.7985
5/21/1940,9.7985,9.6348,8.7783,9.1436
5/22/1940,9.1436,9.3073,8.9672,9.1814
5/23/1940,9.1814,9.5088,9.0176,9.1939
5/24/1940,9.1939,9.3451,9.068,9.1562
5/25/1940,9.1562,9.3073,9.068,9.2569
5/27/1940,9.2569,9.5214,9.2443,9.3829
5/28/1940,9.3829,9.2317,8.8413,9.1939
5/29/1940,9.1939,9.4081,9.1562,9.2569
5/31/1940,9.2569,9.4081,9.1939,9.2695
6/1/1940,9.2695,9.3199,9.1939,9.2317
6/3/1940,9.2317,9.2821,9.0932,9.1184
6/4/1940,9.1184,9.2947,9.1184,9.2317
6/5/1940,9.2317,9.2443,8.9547,9.0932
6/6/1940,9.0932,9.2569,9.0554,9.2317
6/7/1940,9.2317,9.4332,9.2191,9.3451
6/8/1940,9.3451,9.4081,9.2821,9.3325
6/10/1940,9.3325,9.2695,8.8665,8.9924
6/11/1940,8.9924,9.4836,9.1436,9.4206
6/12/1940,9.4206,10,9.5088,9.8866
6/13/1940,9.8866,9.9244,9.6096,9.6977
6/14/1940,9.6977,10.0126,9.6222,9.9496
6/15/1940,9.9496,10.1259,9.937,10
6/17/1940,10,10.063,9.5718,9.9874
6/18/1940,9.9874,10.2393,9.9496,10.0126
6/19/1940,10.0126,10.1008,9.8992,10.0252
6/20/1940,10.0252,10.0756,9.8615,9.9118
6/21/1940,9.9118,9.9748,9.8237,9.9244
6/22/1940,9.9244,10.0126,9.8992,9.9874
6/24/1940,9.9874,10.1385,9.9496,10.1008
6/25/1940,10.1008,10.1259,9.6977,9.8111
6/26/1940,9.8111,9.937,9.5844,9.7481
6/27/1940,9.7481,9.9496,9.7229,9.8489
6/28/1940,9.8489,10.3149,9.9622,9.9874
6/29/1940,9.9874,10.0378,9.937,9.9874
7/1/1940,9.9874,9.9874,9.8237,9.8829
7/2/1940,9.8829,9.9622,9.8237,9.8489
7/3/1940,9.8489,9.9496,9.7985,9.8866
7/5/1940,9.8866,10,9.8866,9.937
7/6/1940,9.937,10,9.937,9.9748
7/8/1940,9.9748,10.0126,9.9244,9.9496
7/9/1940,9.9496,10.0252,9.9118,9.937
7/10/1940,9.937,10.0126,9.8866,9.9748
7/11/1940,9.9748,10.063,9.937,9.9748
7/12/1940,9.9748,10,9.9118,9.9496
7/13/1940,9.9496,9.9748,9.937,9.9496
7/15/1940,9.9496,10.0252,9.937,9.9748
7/16/1940,9.9748,10.1259,9.9622,10.1008
7/17/1940,10.1008,10.1763,10.0126,10.063
7/18/1940,10.063,10.1133,10,10.063
7/19/1940,10.063,10.0756,9.9622,9.9748
7/20/1940,9.9748,10.0126,9.937,9.9622
7/22/1940,9.9622,10.0126,9.937,9.9748
7/23/1940,9.9748,10.0378,9.9118,9.9874
7/24/1940,9.9874,9.9874,9.874,9.8866
7/25/1940,9.8866,9.9496,9.8363,9.9244
7/26/1940,9.9244,10.0378,9.9244,9.9748
7/27/1940,9.9748,10.0252,9.9622,10.0126
7/29/1940,10.0126,10.1133,9.9622,10.0756
7/30/1940,10.0756,10.3526,10.1133,10.3275
7/31/1940,10.3275,10.4156,10.2519,10.2897
8/1/1940,10.2897,10.3652,10.2141,10.2645
8/2/1940,10.2645,10.34,10.2015,10.2519
8/3/1940,10.2519,10.3023,10.2519,10.2771
8/5/1940,10.2771,10.3275,10.1763,10.2771
8/6/1940,10.2771,10.2645,10.1511,10.1763
8/7/1940,10.1763,10.2267,10.1133,10.1763
8/8/1940,10.1763,10.2141,10.1385,10.1637
8/9/1940,10.1637,10.3149,10.1889,10.2645
8/10/1940,10.2645,10.403,10.2645,10.3652
8/12/1940,10.3652,10.4282,10.3023,10.3778
8/13/1940,10.3778,10.3275,9.937,10
8/14/1940,10,10.0252,9.8866,9.9118
8/15/1940,9.9118,10.063,9.9496,10
8/16/1940,10,9.9622,9.7733,9.8866
8/17/1940,9.8866,9.9496,9.8363,9.9244
8/19/1940,9.9244,9.937,9.8489,9.9118
8/20/1940,9.9118,10.063,9.9244,10.0378
8/21/1940,10.0378,10.2519,10.0882,10.2141
8/22/1940,10.2141,10.3904,10.2141,10.3149
8/23/1940,10.3149,10.3149,10.1385,10.1763
8/24/1940,10.1763,10.2267,10.1637,10.2141
8/26/1940,10.2141,10.2771,10.1637,10.2267
8/27/1940,10.2267,10.3904,10.1637,10.3275
8/28/1940,10.3275,10.4156,10.2393,10.3778
8/29/1940,10.3778,10.3778,10.2771,10.3149
8/30/1940,10.3149,10.5416,10.3275,10.5038
8/31/1940,10.5038,10.5793,10.4912,10.5542
9/3/1940,10.5542,10.6549,10.529,10.5667
9/4/1940,10.5667,10.806,10.466,10.7809
9/5/1940,10.7809,10.9698,10.7431,10.932
9/6/1940,10.932,10.9698,10.7809,10.8438
9/7/1940,10.8438,10.8816,10.7809,10.806
9/9/1940,10.806,10.6423,10.466,10.5164
9/10/1940,10.5164,10.6171,10.4534,10.529
9/11/1940,10.529,10.6801,10.4408,10.4534
9/12/1940,10.4534,10.5038,10.2645,10.3023
9/13/1940,10.3023,10.3904,10.2267,10.3023
9/14/1940,10.3023,10.403,10.3023,10.3778
9/16/1940,10.3778,10.529,10.3904,10.466
9/17/1940,10.466,10.5793,10.4534,10.5416
9/18/1940,10.5416,10.6801,10.4786,10.6297
9/19/1940,10.6297,10.6801,10.5416,10.5919
9/20/1940,10.5919,10.6423,10.5164,10.5919
9/21/1940,10.5919,10.6927,10.5919,10.6801
9/23/1940,10.6801,10.932,10.6927,10.9068
9/24/1940,10.9068,10.9446,10.7934,10.8564
9/25/1940,10.8564,10.8942,10.7557,10.8438
9/26/1940,10.8438,10.8438,10.7179,10.7683
9/27/1940,10.7683,10.7179,10.529,10.5793
9/28/1940,10.5793,10.6801,10.5667,10.6549
9/30/1940,10.6549,10.7305,10.6045,10.6675
10/1/1940,10.6675,10.8564,10.6801,10.806
10/2/1940,10.806,10.8942,10.7305,10.8564
10/3/1940,10.8564,10.9446,10.7934,10.869
10/4/1940,10.869,10.8438,10.7179,10.7809
10/5/1940,10.7809,10.806,10.7431,10.7809
10/7/1940,10.7809,10.8438,10.6927,10.7305
10/8/1940,10.7305,10.7305,10.529,10.5416
10/9/1940,10.5416,10.5667,10.4534,10.4786
10/10/1940,10.4786,10.5667,10.4408,10.4786
10/11/1940,10.4786,10.6171,10.4534,10.5793
10/14/1940,10.5793,10.6171,10.5038,10.529
10/15/1940,10.529,10.6549,10.4156,10.6423
10/16/1940,10.6423,10.7431,10.5793,10.6801
10/17/1940,10.6801,10.7683,10.6045,10.7305
10/18/1940,10.7305,10.7809,10.6423,10.7179
10/19/1940,10.7179,10.7557,10.6927,10.7053
10/21/1940,10.7053,10.7053,10.6045,10.6549
10/22/1940,10.6549,10.7431,10.6171,10.7053
10/23/1940,10.7053,10.8312,10.6171,10.7934
10/24/1940,10.7934,10.8186,10.6927,10.7305
10/25/1940,10.7305,10.7683,10.6549,10.7305
10/26/1940,10.7305,10.8816,10.7683,10.8564
10/28/1940,10.8564,10.8564,10.7053,10.8186
10/29/1940,10.8186,10.9068,10.7809,10.8312
10/30/1940,10.8312,10.9698,10.806,10.9194
10/31/1940,10.9194,11.1335,10.8312,11.0831
11/1/1940,11.0831,11.2217,11.0327,11.0831
11/2/1940,11.0831,11.1335,11.0201,11.1209
11/4/1940,11.1209,11.2343,11.0327,11.1587
11/6/1940,11.1587,11.0957,10.7179,10.7934
11/7/1940,10.7934,11.4232,10.806,11.3854
11/8/1940,11.3854,11.4735,11.1335,11.2343
11/9/1940,11.2343,11.4358,11.2091,11.398
11/12/1940,11.398,11.4735,11.272,11.3602
11/13/1940,11.3602,11.4232,11.1587,11.2594
11/14/1940,11.2594,11.398,11.1965,11.2972
11/15/1940,11.2972,11.3602,11.1209,11.1713
11/16/1940,11.1713,11.1461,10.995,11.0579
11/18/1940,11.0579,11.1461,11.0076,11.0453
11/19/1940,11.0453,11.0957,10.9446,11.0453
11/20/1940,11.0453,10.9698,10.7557,10.7934
11/22/1940,10.7934,10.9194,10.7557,10.7934
11/23/1940,10.7934,10.8438,10.7431,10.7809
11/25/1940,10.7809,10.8816,10.7431,10.7934
11/26/1940,10.7934,10.8564,10.7179,10.7557
11/27/1940,10.7557,10.7305,10.5038,10.5667
11/28/1940,10.5667,10.6297,10.4786,10.5542
11/29/1940,10.5542,10.6423,10.4786,10.5667
11/30/1940,10.5667,10.6549,10.5667,10.6171
12/2/1940,10.6171,10.7053,10.5667,10.6171
12/3/1940,10.6171,10.6423,10.529,10.5919
12/4/1940,10.5919,10.6297,10.4912,10.5793
12/5/1940,10.5793,10.5793,10.466,10.5164
12/6/1940,10.5164,10.5919,10.466,10.529
12/7/1940,10.529,10.6297,10.5038,10.6045
12/9/1940,10.6045,10.7053,10.5667,10.6171
12/10/1940,10.6171,10.6675,10.5416,10.6171
12/11/1940,10.6171,10.7053,10.5793,10.6297
12/12/1940,10.6297,10.7179,10.5793,10.6801
12/13/1940,10.6801,10.806,10.6171,10.6927
12/14/1940,10.6927,10.7305,10.6423,10.6801
12/16/1940,10.6801,10.7053,10.5542,10.5793
12/17/1940,10.5793,10.6297,10.4912,10.5416
12/18/1940,10.5416,10.5919,10.4156,10.4408
12/19/1940,10.4408,10.466,10.3275,10.403
12/20/1940,10.403,10.4912,10.34,10.4156
12/21/1940,10.4156,10.4786,10.4282,10.4282
12/23/1940,10.4282,10.466,10.3149,10.3778
12/24/1940,10.3778,10.4534,10.3275,10.3275
12/26/1940,10.3275,10.466,10.34,10.3904
12/27/1940,10.3904,10.5038,10.34,10.4408
12/28/1940,10.4408,10.5416,10.403,10.5038
12/30/1940,10.5038,10.6549,10.5038,10.5793
12/31/1940,10.5793,10.6675,10.4786,10.5793
1/2/1941,10.4786,10.6801,10.4534,10.4786
1/3/1941,10.4786,10.7305,10.4786,10.7179
1/4/1941,10.7179,10.7934,10.6801,10.7179
1/6/1941,10.7179,10.8564,10.7053,10.7431
1/7/1941,10.7431,10.806,10.6801,10.7431
1/8/1941,10.7431,10.8438,10.7305,10.7809
1/9/1941,10.7809,10.8816,10.7557,10.8312
1/10/1941,10.8312,10.932,10.806,10.8564
1/11/1941,10.8564,10.8942,10.8186,10.8438
1/13/1941,10.8438,10.8942,10.7934,10.8186
1/14/1941,10.8186,10.8312,10.7179,10.7557
1/15/1941,10.7557,10.7809,10.6297,10.6801
1/16/1941,10.6801,10.6675,10.5164,10.5416
1/17/1941,10.5416,10.5793,10.4156,10.5164
1/18/1941,10.5164,10.5667,10.466,10.5038
1/20/1941,10.5038,10.529,10.4156,10.4786
1/21/1941,10.4786,10.5038,10.34,10.3652
1/22/1941,10.3652,10.4786,10.34,10.4408
1/23/1941,10.4408,10.5164,10.3526,10.4156
1/24/1941,10.4156,10.5164,10.3652,10.4534
1/25/1941,10.4534,10.5164,10.4408,10.4912
1/27/1941,10.4912,10.529,10.4282,10.4912
1/28/1941,10.4912,10.529,10.403,10.4282
1/29/1941,10.4282,10.403,10.2141,10.2267
1/30/1941,10.2267,10.2393,10.0252,10.0378
1/31/1941,10.0378,10.1511,10.0252,10.0756
2/1/1941,10.0756,10.0756,9.9622,10
2/3/1941,10,10.063,9.9244,9.9622
2/4/1941,9.9622,10.0378,9.9244,9.9748
2/5/1941,9.9748,10.2015,10,10.1511
2/6/1941,10.1511,10.2393,10.1385,10.1889
2/7/1941,10.1889,10.2015,10.0756,10.1637
2/8/1941,10.1637,10.2267,10.1385,10.2015
2/10/1941,10.2015,10.2519,10.1259,10.1511
2/11/1941,10.1511,10.0882,9.9748,9.9874
2/13/1941,9.9874,9.9622,9.7985,9.8363
2/14/1941,9.8363,9.8237,9.5214,9.534
2/15/1941,9.534,9.6599,9.534,9.597
2/17/1941,9.597,9.7481,9.6096,9.6599
2/18/1941,9.6599,9.7229,9.6096,9.6348
2/19/1941,9.6348,9.6222,9.4836,9.5592
2/20/1941,9.5592,9.7859,9.6096,9.7229
2/21/1941,9.7229,9.7985,9.6851,9.7607
2/24/1941,9.7607,9.8866,9.7355,9.8363
2/25/1941,9.8363,9.9748,9.8489,9.937
2/26/1941,9.937,10.0126,9.8866,9.9496
2/27/1941,9.9496,9.9244,9.8111,9.8866
2/28/1941,9.8866,10,9.8615,9.9244
3/1/1941,9.9244,9.9622,9.8615,9.8992
3/3/1941,9.8992,9.8866,9.7355,9.7733
3/4/1941,9.7733,9.8615,9.7607,9.8237
3/5/1941,9.8237,9.8489,9.7481,9.7607
3/6/1941,9.7607,9.9496,9.7607,9.9496
3/7/1941,9.9496,10.0504,9.8615,9.8992
3/8/1941,9.8992,9.9244,9.874,9.9118
3/10/1941,9.9118,10.1133,9.8992,10.1008
3/11/1941,10.1008,10.1259,9.9874,10.0252
3/12/1941,10.0252,10.1133,9.9748,10.0252
3/13/1941,10.0252,10.0378,9.937,9.9748
3/14/1941,9.9748,10.0378,9.9496,9.9874
3/15/1941,9.9874,10.063,9.9748,10.0504
3/17/1941,10.0504,10.1133,10,10.0252
3/18/1941,10.0252,10.1008,9.9874,10.063
3/19/1941,10.063,10.1133,9.9874,10.0126
3/20/1941,10.0126,10.0756,9.9748,10.0126
3/21/1941,10.0126,10.0252,9.9118,9.937
3/22/1941,9.937,9.9496,9.8615,9.8992
3/24/1941,9.8992,9.9622,9.874,9.9244
3/25/1941,9.9244,9.9874,9.8615,9.9622
3/26/1941,9.9622,10.0126,9.9118,9.937
3/27/1941,9.937,10.063,9.937,9.937
3/28/1941,9.937,10.0378,9.9118,9.9244
3/29/1941,9.9244,9.9748,9.8992,9.9244
3/31/1941,9.9244,10.0126,9.9244,9.9622
4/1/1941,9.9622,10.0378,9.9244,9.9748
4/2/1941,9.9748,10.0378,9.9118,10.0126
4/3/1941,10.0126,10.1889,10.0378,10.1637
4/4/1941,10.1637,10.2141,10.1008,10.1385
4/5/1941,10.1385,10.1637,10.0882,10.1133
4/7/1941,10.1133,10.1133,10.0126,10.0504
4/8/1941,10.0504,10.0126,9.7985,9.8363
4/9/1941,9.8363,9.8111,9.6474,9.6977
4/10/1941,9.6977,9.7607,9.6474,9.6851
4/12/1941,9.6851,9.6977,9.5844,9.6096
4/14/1941,9.6096,9.6725,9.5466,9.6348
4/15/1941,9.6348,9.6977,9.5592,9.5844
4/16/1941,9.5844,9.6348,9.471,9.5844
4/17/1941,9.5844,9.6222,9.4962,9.5466
4/18/1941,9.5466,9.5466,9.3829,9.4081
4/19/1941,9.4081,9.4332,9.3451,9.3829
4/21/1941,9.3829,9.4332,9.2947,9.3703
4/22/1941,9.3703,9.4458,9.2443,9.3199
4/23/1941,9.3199,9.4332,9.2317,9.4332
4/24/1941,9.4332,9.534,9.3955,9.471
4/25/1941,9.471,9.4836,9.3703,9.3955
4/26/1941,9.3955,9.4332,9.3703,9.3955
4/28/1941,9.3955,9.4584,9.3577,9.3577
4/29/1941,9.3577,9.5088,9.4081,9.4458
4/30/1941,9.4458,9.4332,9.2821,9.3199
5/1/1941,9.3199,9.3577,9.2569,9.3073
5/2/1941,9.3073,9.4081,9.2695,9.3325
5/3/1941,9.3325,9.3703,9.2947,9.3451
5/5/1941,9.3451,9.3955,9.2695,9.3451
5/6/1941,9.3451,9.5844,9.3577,9.5088
5/7/1941,9.5088,9.5718,9.4332,9.471
5/8/1941,9.471,9.5088,9.3829,9.4458
5/9/1941,9.4458,9.5088,9.4081,9.4584
5/10/1941,9.4584,9.6096,9.4584,9.597
5/12/1941,9.597,9.6348,9.5088,9.5592
5/13/1941,9.5592,9.6474,9.5214,9.5592
5/14/1941,9.5592,9.534,9.4584,9.4962
5/15/1941,9.4962,9.5466,9.3073,9.3325
5/16/1941,9.3325,9.4206,9.2947,9.3451
5/17/1941,9.3451,9.4206,9.3577,9.3829
5/19/1941,9.3829,9.4332,9.3577,9.3955
5/20/1941,9.3955,9.5844,9.3829,9.5592
5/21/1941,9.5592,9.6222,9.4962,9.5466
5/22/1941,9.5466,9.5718,9.4206,9.4458
5/23/1941,9.4458,9.4962,9.3829,9.4458
5/24/1941,9.4458,9.4836,9.4081,9.4458
5/26/1941,9.4458,9.4206,9.3199,9.3325
5/27/1941,9.3325,9.4332,9.3073,9.3955
5/28/1941,9.3955,9.4458,9.3199,9.3955
5/29/1941,9.3955,9.4458,9.3451,9.3829
5/31/1941,9.3829,9.3829,9.3199,9.3451
6/2/1941,9.3451,9.4206,9.3073,9.3703
6/3/1941,9.3703,9.5088,9.3829,9.471
6/4/1941,9.471,9.5214,9.3955,9.4584
6/5/1941,9.4584,9.5718,9.4332,9.5088
6/6/1941,9.5088,9.534,9.4584,9.4962
6/7/1941,9.4962,9.5844,9.4962,9.5718
6/9/1941,9.5718,9.6977,9.5718,9.6599
6/10/1941,9.6599,9.8866,9.6851,9.8237
6/11/1941,9.8237,9.8992,9.7607,9.8237
6/12/1941,9.8237,9.9244,9.7985,9.874
6/13/1941,9.874,9.8992,9.7733,9.8489
6/14/1941,9.8489,9.8615,9.7985,9.8363
6/16/1941,9.8363,9.874,9.7859,9.8111
6/17/1941,9.8111,9.9244,9.8111,9.8992
6/18/1941,9.8992,10,9.874,9.8992
6/19/1941,9.8992,9.9244,9.7985,9.874
6/20/1941,9.874,9.8866,9.7355,9.7607
6/21/1941,9.7607,9.8237,9.7607,9.7859
6/23/1941,9.7859,10.063,9.8992,9.9496
6/24/1941,9.9496,9.9622,9.8363,9.8866
6/25/1941,9.8866,9.937,9.8363,9.8992
6/26/1941,9.8992,9.9622,9.874,9.937
6/27/1941,9.937,9.9496,9.8489,9.8866
6/28/1941,9.8866,9.9118,9.8615,9.8866
6/30/1941,9.8866,9.9118,9.8237,9.8489
7/1/1941,9.8489,9.8992,9.7733,9.8237
7/2/1941,9.8237,9.937,9.8237,9.8992
7/3/1941,9.8992,9.9748,9.8615,9.9118
7/5/1941,9.9118,9.9496,9.8992,9.9118
7/7/1941,9.9118,10.1133,9.9496,10.0882
7/8/1941,10.0882,10.3149,10.1008,10.2771
7/9/1941,10.2771,10.3652,10.2015,10.2771
7/10/1941,10.2771,10.3652,10.2267,10.3149
7/11/1941,10.3149,10.3778,10.2393,10.2771
7/12/1941,10.2771,10.3149,10.2519,10.2897
7/14/1941,10.2897,10.34,10.2393,10.3023
7/15/1941,10.3023,10.3904,10.2519,10.34
7/16/1941,10.34,10.3778,10.2393,10.2771
7/17/1941,10.2771,10.2771,10.1637,10.2141
7/18/1941,10.2141,10.3023,10.1763,10.2519
7/19/1941,10.2519,10.3275,10.2519,10.3149
7/21/1941,10.3149,10.4786,10.2771,10.466
7/22/1941,10.466,10.5919,10.4156,10.4534
7/23/1941,10.4534,10.4912,10.3778,10.4156
7/24/1941,10.4156,10.466,10.34,10.3652
7/25/1941,10.3652,10.4282,10.2897,10.34
7/26/1941,10.34,10.403,10.3023,10.3904
7/28/1941,10.3904,10.529,10.3778,10.4786
7/29/1941,10.4786,10.5416,10.403,10.4534
7/30/1941,10.4534,10.466,10.3149,10.403
7/31/1941,10.403,10.4912,10.3526,10.3904
8/1/1941,10.3904,10.4156,10.2771,10.34
8/2/1941,10.34,10.3778,10.3023,10.3149
8/4/1941,10.3149,10.403,10.2897,10.3526
8/5/1941,10.3526,10.4282,10.3023,10.3526
8/6/1941,10.3526,10.4156,10.2897,10.3652
8/7/1941,10.3652,10.3904,10.2897,10.34
8/8/1941,10.34,10.3652,10.2141,10.2393
8/9/1941,10.2393,10.2267,10.1259,10.1511
8/11/1941,10.1511,10.2015,10.0756,10.1385
8/12/1941,10.1385,10.1763,10.0756,10.1385
8/13/1941,10.1385,10.1637,10.063,10.1008
8/14/1941,10.1008,10.1763,10.0756,10.1259
8/15/1941,10.1259,10.1637,9.9748,10.0378
8/16/1941,10.0378,10.0756,10.0252,10.0756
8/18/1941,10.0756,10.1763,10.063,10.1259
8/19/1941,10.1259,10.1763,10.0756,10.1385
8/20/1941,10.1385,10.2267,10.1259,10.1889
8/21/1941,10.1889,10.2267,10.1385,10.1763
8/22/1941,10.1763,10.2015,10.1008,10.1511
8/23/1941,10.1511,10.2015,10.1259,10.1637
8/25/1941,10.1637,10.2015,10.1259,10.1763
8/26/1941,10.1763,10.2771,10.1763,10.2519
8/27/1941,10.2519,10.3023,10.2141,10.2645
8/28/1941,10.2645,10.3275,10.2267,10.2897
8/29/1941,10.2897,10.3275,10.2267,10.2897
8/30/1941,10.2897,10.3275,10.2771,10.3023
9/2/1941,10.3023,10.3778,10.2897,10.34
9/3/1941,10.34,10.3526,10.2393,10.2771
9/4/1941,10.2771,10.3023,10.2015,10.2519
9/5/1941,10.2519,10.2645,10.1763,10.2141
9/6/1941,10.2141,10.2519,10.1889,10.2267
9/8/1941,10.2267,10.3023,10.1889,10.2267
9/9/1941,10.2267,10.3023,10.1763,10.2015
9/10/1941,10.2015,10.2015,10.1133,10.1259
9/11/1941,10.1259,10.2771,10.1259,10.2267
